city;latitude;longitude;generation_time_ms;utc_offset_seconds;timezone;timezone_abbreviation;elevation;time_unit;temperature_2m_unit;precipitation_unit;relative_humidity_2m_unit;precipitation_probability_unit;time;temperature_2m;precipitation;relative_humidity_2m;precipitation_probability
Santa Monica;34.011898;-118.487366;11.689066886901855;-25200;America/Los_Angeles;GMT-7;35.0;iso8601;°F;mm;%;%;2026-07-03T12:00;69.0;0.0;84;0
Santa Monica;34.011898;-118.487366;11.689066886901855;-25200;America/Los_Angeles;GMT-7;35.0;iso8601;°F;mm;%;%;2026-07-04T12:00;69.9;0.0;87;1
Santa Monica;34.011898;-118.487366;11.689066886901855;-25200;America/Los_Angeles;GMT-7;35.0;iso8601;°F;mm;%;%;2026-07-05T12:00;70.8;0.0;81;0
Santa Monica;34.011898;-118.487366;11.689066886901855;-25200;America/Los_Angeles;GMT-7;35.0;iso8601;°F;mm;%;%;2026-07-06T12:00;71.0;0.0;84;0
Santa Monica;34.011898;-118.487366;11.689066886901855;-25200;America/Los_Angeles;GMT-7;35.0;iso8601;°F;mm;%;%;2026-07-07T12:00;69.2;0.0;87;0
Detroit;42.320606;-83.031075;7.788419723510742;-14400;America/Detroit;GMT-4;182.0;iso8601;°F;mm;%;%;2026-06-02T12:00;70.6;0.0;48;0
Detroit;42.320606;-83.031075;7.788419723510742;-14400;America/Detroit;GMT-4;182.0;iso8601;°F;mm;%;%;2026-06-03T12:00;76.8;0.0;30;0
Detroit;42.320606;-83.031075;7.788419723510742;-14400;America/Detroit;GMT-4;182.0;iso8601;°F;mm;%;%;2026-06-04T12:00;82.5;0.0;32;0
Detroit;42.320606;-83.031075;7.788419723510742;-14400;America/Detroit;GMT-4;182.0;iso8601;°F;mm;%;%;2026-06-05T12:00;83.8;0.0;43;0
Detroit;42.320606;-83.031075;7.788419723510742;-14400;America/Detroit;GMT-4;182.0;iso8601;°F;mm;%;%;2026-06-06T12:00;80.8;0.0;57;1
Detroit;42.320606;-83.031075;7.788419723510742;-14400;America/Detroit;GMT-4;182.0;iso8601;°F;mm;%;%;2026-06-07T12:00;76.8;0.0;56;0
Detroit;42.320606;-83.031075;7.788419723510742;-14400;America/Detroit;GMT-4;182.0;iso8601;°F;mm;%;%;2026-06-08T12:00;78.1;0.0;62;0
Detroit;42.320606;-83.031075;7.788419723510742;-14400;America/Detroit;GMT-4;182.0;iso8601;°F;mm;%;%;2026-06-09T12:00;77.5;0.0;83;9
Detroit;42.320606;-83.031075;7.788419723510742;-14400;America/Detroit;GMT-4;182.0;iso8601;°F;mm;%;%;2026-06-10T12:00;82.3;0.0;74;0
Detroit;42.320606;-83.031075;7.788419723510742;-14400;America/Detroit;GMT-4;182.0;iso8601;°F;mm;%;%;2026-06-11T12:00;75.1;0.0;85;3
Detroit;42.320606;-83.031075;7.788419723510742;-14400;America/Detroit;GMT-4;182.0;iso8601;°F;mm;%;%;2026-06-12T12:00;73.8;0.0;56;0
Detroit;42.320606;-83.031075;7.788419723510742;-14400;America/Detroit;GMT-4;182.0;iso8601;°F;mm;%;%;2026-06-13T12:00;81.9;0.0;43;0
Detroit;42.320606;-83.031075;7.788419723510742;-14400;America/Detroit;GMT-4;182.0;iso8601;°F;mm;%;%;2026-06-14T12:00;71.8;0.0;81;54
Detroit;42.320606;-83.031075;7.788419723510742;-14400;America/Detroit;GMT-4;182.0;iso8601;°F;mm;%;%;2026-06-15T12:00;67.0;0.0;52;0
Detroit;42.320606;-83.031075;7.788419723510742;-14400;America/Detroit;GMT-4;182.0;iso8601;°F;mm;%;%;2026-06-16T12:00;74.6;0.0;49;1
Detroit;42.320606;-83.031075;7.788419723510742;-14400;America/Detroit;GMT-4;182.0;iso8601;°F;mm;%;%;2026-06-17T12:00;71.2;0.0;62;0
Detroit;42.320606;-83.031075;7.788419723510742;-14400;America/Detroit;GMT-4;182.0;iso8601;°F;mm;%;%;2026-06-18T12:00;69.1;0.0;66;3
Detroit;42.320606;-83.031075;7.788419723510742;-14400;America/Detroit;GMT-4;182.0;iso8601;°F;mm;%;%;2026-06-19T12:00;74.4;0.0;46;0
Detroit;42.320606;-83.031075;7.788419723510742;-14400;America/Detroit;GMT-4;182.0;iso8601;°F;mm;%;%;2026-06-20T12:00;73.6;0.0;58;0
Detroit;42.320606;-83.031075;7.788419723510742;-14400;America/Detroit;GMT-4;182.0;iso8601;°F;mm;%;%;2026-06-21T12:00;73.9;0.0;62;0
Detroit;42.320606;-83.031075;7.788419723510742;-14400;America/Detroit;GMT-4;182.0;iso8601;°F;mm;%;%;2026-06-22T12:00;66.9;0.0;77;1
Detroit;42.320606;-83.031075;7.788419723510742;-14400;America/Detroit;GMT-4;182.0;iso8601;°F;mm;%;%;2026-06-23T12:00;74.8;0.0;45;0
Detroit;42.320606;-83.031075;7.788419723510742;-14400;America/Detroit;GMT-4;182.0;iso8601;°F;mm;%;%;2026-06-24T12:00;75.1;0.0;47;0
Detroit;42.320606;-83.031075;7.788419723510742;-14400;America/Detroit;GMT-4;182.0;iso8601;°F;mm;%;%;2026-06-25T12:00;71.4;0.0;85;1
Detroit;42.320606;-83.031075;7.788419723510742;-14400;America/Detroit;GMT-4;182.0;iso8601;°F;mm;%;%;2026-06-26T12:00;69.4;0.0;86;0
Detroit;42.320606;-83.031075;7.788419723510742;-14400;America/Detroit;GMT-4;182.0;iso8601;°F;mm;%;%;2026-06-27T12:00;73.2;0.0;69;0
Detroit;42.320606;-83.031075;7.788419723510742;-14400;America/Detroit;GMT-4;182.0;iso8601;°F;mm;%;%;2026-06-28T12:00;78.1;0.0;67;1
Detroit;42.320606;-83.031075;7.788419723510742;-14400;America/Detroit;GMT-4;182.0;iso8601;°F;mm;%;%;2026-06-29T12:00;85.6;0.0;61;1
Detroit;42.320606;-83.031075;7.788419723510742;-14400;America/Detroit;GMT-4;182.0;iso8601;°F;mm;%;%;2026-06-30T12:00;88.0;0.0;75;0
Detroit;42.320606;-83.031075;7.788419723510742;-14400;America/Detroit;GMT-4;182.0;iso8601;°F;mm;%;%;2026-07-01T12:00;90.5;0.0;73;0
Detroit;42.320606;-83.031075;7.788419723510742;-14400;America/Detroit;GMT-4;182.0;iso8601;°F;mm;%;%;2026-07-02T12:00;90.7;0.0;62;0
Detroit;42.320606;-83.031075;7.788419723510742;-14400;America/Detroit;GMT-4;182.0;iso8601;°F;mm;%;%;2026-07-03T12:00;92.7;0.0;50;4
Detroit;42.320606;-83.031075;7.788419723510742;-14400;America/Detroit;GMT-4;182.0;iso8601;°F;mm;%;%;2026-07-04T12:00;81.1;0.0;75;4
Detroit;42.320606;-83.031075;7.788419723510742;-14400;America/Detroit;GMT-4;182.0;iso8601;°F;mm;%;%;2026-07-05T12:00;69.5;30.6;100;80
Detroit;42.320606;-83.031075;7.788419723510742;-14400;America/Detroit;GMT-4;182.0;iso8601;°F;mm;%;%;2026-07-06T12:00;69.9;0.0;85;15
Detroit;42.320606;-83.031075;7.788419723510742;-14400;America/Detroit;GMT-4;182.0;iso8601;°F;mm;%;%;2026-07-07T12:00;78.8;0.0;78;0
Sydney;-33.848858;151.19551;6.673097610473633;36000;Australia/Sydney;GMT+10;86.0;iso8601;°F;mm;%;%;2026-06-02T12:00;62.5;0.0;65;81
Sydney;-33.848858;151.19551;6.673097610473633;36000;Australia/Sydney;GMT+10;86.0;iso8601;°F;mm;%;%;2026-06-03T12:00;66.7;0.0;51;2
Sydney;-33.848858;151.19551;6.673097610473633;36000;Australia/Sydney;GMT+10;86.0;iso8601;°F;mm;%;%;2026-06-04T12:00;62.6;0.0;50;0
Sydney;-33.848858;151.19551;6.673097610473633;36000;Australia/Sydney;GMT+10;86.0;iso8601;°F;mm;%;%;2026-06-05T12:00;61.0;0.0;58;1
Sydney;-33.848858;151.19551;6.673097610473633;36000;Australia/Sydney;GMT+10;86.0;iso8601;°F;mm;%;%;2026-06-06T12:00;59.5;0.0;59;0
Sydney;-33.848858;151.19551;6.673097610473633;36000;Australia/Sydney;GMT+10;86.0;iso8601;°F;mm;%;%;2026-06-07T12:00;61.0;0.0;62;0
Sydney;-33.848858;151.19551;6.673097610473633;36000;Australia/Sydney;GMT+10;86.0;iso8601;°F;mm;%;%;2026-06-08T12:00;62.1;0.0;74;0
Sydney;-33.848858;151.19551;6.673097610473633;36000;Australia/Sydney;GMT+10;86.0;iso8601;°F;mm;%;%;2026-06-09T12:00;64.9;0.0;78;0
Sydney;-33.848858;151.19551;6.673097610473633;36000;Australia/Sydney;GMT+10;86.0;iso8601;°F;mm;%;%;2026-06-10T12:00;69.4;0.0;65;0
Sydney;-33.848858;151.19551;6.673097610473633;36000;Australia/Sydney;GMT+10;86.0;iso8601;°F;mm;%;%;2026-06-11T12:00;66.9;0.0;65;31
Sydney;-33.848858;151.19551;6.673097610473633;36000;Australia/Sydney;GMT+10;86.0;iso8601;°F;mm;%;%;2026-06-12T12:00;66.5;0.0;77;46
Sydney;-33.848858;151.19551;6.673097610473633;36000;Australia/Sydney;GMT+10;86.0;iso8601;°F;mm;%;%;2026-06-13T12:00;67.0;0.0;82;0
Sydney;-33.848858;151.19551;6.673097610473633;36000;Australia/Sydney;GMT+10;86.0;iso8601;°F;mm;%;%;2026-06-14T12:00;64.0;0.6;84;43
Sydney;-33.848858;151.19551;6.673097610473633;36000;Australia/Sydney;GMT+10;86.0;iso8601;°F;mm;%;%;2026-06-15T12:00;65.5;0.0;58;14
Sydney;-33.848858;151.19551;6.673097610473633;36000;Australia/Sydney;GMT+10;86.0;iso8601;°F;mm;%;%;2026-06-16T12:00;66.5;0.0;62;0
Sydney;-33.848858;151.19551;6.673097610473633;36000;Australia/Sydney;GMT+10;86.0;iso8601;°F;mm;%;%;2026-06-17T12:00;62.1;0.0;80;0
Sydney;-33.848858;151.19551;6.673097610473633;36000;Australia/Sydney;GMT+10;86.0;iso8601;°F;mm;%;%;2026-06-18T12:00;68.2;0.0;57;0
Sydney;-33.848858;151.19551;6.673097610473633;36000;Australia/Sydney;GMT+10;86.0;iso8601;°F;mm;%;%;2026-06-19T12:00;66.7;0.0;62;3
Sydney;-33.848858;151.19551;6.673097610473633;36000;Australia/Sydney;GMT+10;86.0;iso8601;°F;mm;%;%;2026-06-20T12:00;64.9;0.0;54;0
Sydney;-33.848858;151.19551;6.673097610473633;36000;Australia/Sydney;GMT+10;86.0;iso8601;°F;mm;%;%;2026-06-21T12:00;60.5;0.0;58;0
Sydney;-33.848858;151.19551;6.673097610473633;36000;Australia/Sydney;GMT+10;86.0;iso8601;°F;mm;%;%;2026-06-22T12:00;60.5;0.0;59;0
Sydney;-33.848858;151.19551;6.673097610473633;36000;Australia/Sydney;GMT+10;86.0;iso8601;°F;mm;%;%;2026-06-23T12:00;58.7;0.0;62;0
Sydney;-33.848858;151.19551;6.673097610473633;36000;Australia/Sydney;GMT+10;86.0;iso8601;°F;mm;%;%;2026-06-24T12:00;60.2;0.0;61;0
Sydney;-33.848858;151.19551;6.673097610473633;36000;Australia/Sydney;GMT+10;86.0;iso8601;°F;mm;%;%;2026-06-25T12:00;60.9;0.3;75;100
Sydney;-33.848858;151.19551;6.673097610473633;36000;Australia/Sydney;GMT+10;86.0;iso8601;°F;mm;%;%;2026-06-26T12:00;58.7;0.2;81;48
Sydney;-33.848858;151.19551;6.673097610473633;36000;Australia/Sydney;GMT+10;86.0;iso8601;°F;mm;%;%;2026-06-27T12:00;59.5;0.0;77;57
Sydney;-33.848858;151.19551;6.673097610473633;36000;Australia/Sydney;GMT+10;86.0;iso8601;°F;mm;%;%;2026-06-28T12:00;61.3;0.1;69;69
Sydney;-33.848858;151.19551;6.673097610473633;36000;Australia/Sydney;GMT+10;86.0;iso8601;°F;mm;%;%;2026-06-29T12:00;61.6;0.0;76;48
Sydney;-33.848858;151.19551;6.673097610473633;36000;Australia/Sydney;GMT+10;86.0;iso8601;°F;mm;%;%;2026-06-30T12:00;63.0;0.0;79;0
Sydney;-33.848858;151.19551;6.673097610473633;36000;Australia/Sydney;GMT+10;86.0;iso8601;°F;mm;%;%;2026-07-01T12:00;67.9;0.0;64;2
Sydney;-33.848858;151.19551;6.673097610473633;36000;Australia/Sydney;GMT+10;86.0;iso8601;°F;mm;%;%;2026-07-02T12:00;68.9;0.0;57;0
Sydney;-33.848858;151.19551;6.673097610473633;36000;Australia/Sydney;GMT+10;86.0;iso8601;°F;mm;%;%;2026-07-03T12:00;62.2;0.0;58;2
Sydney;-33.848858;151.19551;6.673097610473633;36000;Australia/Sydney;GMT+10;86.0;iso8601;°F;mm;%;%;2026-07-04T12:00;60.0;0.0;61;0
Sydney;-33.848858;151.19551;6.673097610473633;36000;Australia/Sydney;GMT+10;86.0;iso8601;°F;mm;%;%;2026-07-05T12:00;57.2;0.0;66;9
Sydney;-33.848858;151.19551;6.673097610473633;36000;Australia/Sydney;GMT+10;86.0;iso8601;°F;mm;%;%;2026-07-06T12:00;59.3;0.2;70;95
Sydney;-33.848858;151.19551;6.673097610473633;36000;Australia/Sydney;GMT+10;86.0;iso8601;°F;mm;%;%;2026-07-07T12:00;59.5;0.2;75;98
London;51.5;-0.25;14.22572135925293;3600;Europe/London;GMT+1;16.0;iso8601;°F;mm;%;%;2026-06-02T12:00;62.9;0.0;81;76
London;51.5;-0.25;14.22572135925293;3600;Europe/London;GMT+1;16.0;iso8601;°F;mm;%;%;2026-06-03T12:00;58.0;1.5;90;74
London;51.5;-0.25;14.22572135925293;3600;Europe/London;GMT+1;16.0;iso8601;°F;mm;%;%;2026-06-04T12:00;61.1;0.1;63;100
London;51.5;-0.25;14.22572135925293;3600;Europe/London;GMT+1;16.0;iso8601;°F;mm;%;%;2026-06-05T12:00;63.2;0.0;41;14
London;51.5;-0.25;14.22572135925293;3600;Europe/London;GMT+1;16.0;iso8601;°F;mm;%;%;2026-06-06T12:00;58.4;1.1;89;100
London;51.5;-0.25;14.22572135925293;3600;Europe/London;GMT+1;16.0;iso8601;°F;mm;%;%;2026-06-07T12:00;64.4;0.0;58;18
London;51.5;-0.25;14.22572135925293;3600;Europe/London;GMT+1;16.0;iso8601;°F;mm;%;%;2026-06-08T12:00;58.4;0.3;81;100
London;51.5;-0.25;14.22572135925293;3600;Europe/London;GMT+1;16.0;iso8601;°F;mm;%;%;2026-06-09T12:00;57.0;1.2;71;63
London;51.5;-0.25;14.22572135925293;3600;Europe/London;GMT+1;16.0;iso8601;°F;mm;%;%;2026-06-10T12:00;60.0;0.0;53;74
London;51.5;-0.25;14.22572135925293;3600;Europe/London;GMT+1;16.0;iso8601;°F;mm;%;%;2026-06-11T12:00;53.4;2.1;93;100
London;51.5;-0.25;14.22572135925293;3600;Europe/London;GMT+1;16.0;iso8601;°F;mm;%;%;2026-06-12T12:00;66.5;0.0;70;7
London;51.5;-0.25;14.22572135925293;3600;Europe/London;GMT+1;16.0;iso8601;°F;mm;%;%;2026-06-13T12:00;65.0;0.0;46;0
London;51.5;-0.25;14.22572135925293;3600;Europe/London;GMT+1;16.0;iso8601;°F;mm;%;%;2026-06-14T12:00;66.0;0.0;46;0
London;51.5;-0.25;14.22572135925293;3600;Europe/London;GMT+1;16.0;iso8601;°F;mm;%;%;2026-06-15T12:00;66.0;0.0;58;17
London;51.5;-0.25;14.22572135925293;3600;Europe/London;GMT+1;16.0;iso8601;°F;mm;%;%;2026-06-16T12:00;72.8;0.0;50;1
London;51.5;-0.25;14.22572135925293;3600;Europe/London;GMT+1;16.0;iso8601;°F;mm;%;%;2026-06-17T12:00;72.3;0.0;61;16
London;51.5;-0.25;14.22572135925293;3600;Europe/London;GMT+1;16.0;iso8601;°F;mm;%;%;2026-06-18T12:00;73.2;0.0;63;0
London;51.5;-0.25;14.22572135925293;3600;Europe/London;GMT+1;16.0;iso8601;°F;mm;%;%;2026-06-19T12:00;82.0;0.0;49;0
London;51.5;-0.25;14.22572135925293;3600;Europe/London;GMT+1;16.0;iso8601;°F;mm;%;%;2026-06-20T12:00;75.0;0.0;60;14
London;51.5;-0.25;14.22572135925293;3600;Europe/London;GMT+1;16.0;iso8601;°F;mm;%;%;2026-06-21T12:00;80.9;0.0;49;0
London;51.5;-0.25;14.22572135925293;3600;Europe/London;GMT+1;16.0;iso8601;°F;mm;%;%;2026-06-22T12:00;78.9;0.0;56;0
London;51.5;-0.25;14.22572135925293;3600;Europe/London;GMT+1;16.0;iso8601;°F;mm;%;%;2026-06-23T12:00;84.5;0.0;51;12
London;51.5;-0.25;14.22572135925293;3600;Europe/London;GMT+1;16.0;iso8601;°F;mm;%;%;2026-06-24T12:00;89.5;0.0;51;0
London;51.5;-0.25;14.22572135925293;3600;Europe/London;GMT+1;16.0;iso8601;°F;mm;%;%;2026-06-25T12:00;86.4;0.0;51;0
London;51.5;-0.25;14.22572135925293;3600;Europe/London;GMT+1;16.0;iso8601;°F;mm;%;%;2026-06-26T12:00;93.2;0.0;34;0
London;51.5;-0.25;14.22572135925293;3600;Europe/London;GMT+1;16.0;iso8601;°F;mm;%;%;2026-06-27T12:00;83.1;0.0;43;0
London;51.5;-0.25;14.22572135925293;3600;Europe/London;GMT+1;16.0;iso8601;°F;mm;%;%;2026-06-28T12:00;74.6;0.0;51;1
London;51.5;-0.25;14.22572135925293;3600;Europe/London;GMT+1;16.0;iso8601;°F;mm;%;%;2026-06-29T12:00;70.6;0.0;40;0
London;51.5;-0.25;14.22572135925293;3600;Europe/London;GMT+1;16.0;iso8601;°F;mm;%;%;2026-06-30T12:00;69.5;0.0;50;8
London;51.5;-0.25;14.22572135925293;3600;Europe/London;GMT+1;16.0;iso8601;°F;mm;%;%;2026-07-01T12:00;72.9;0.0;48;1
London;51.5;-0.25;14.22572135925293;3600;Europe/London;GMT+1;16.0;iso8601;°F;mm;%;%;2026-07-02T12:00;75.7;0.0;40;5
London;51.5;-0.25;14.22572135925293;3600;Europe/London;GMT+1;16.0;iso8601;°F;mm;%;%;2026-07-03T12:00;70.4;0.0;43;0
London;51.5;-0.25;14.22572135925293;3600;Europe/London;GMT+1;16.0;iso8601;°F;mm;%;%;2026-07-04T12:00;72.6;0.0;58;0
London;51.5;-0.25;14.22572135925293;3600;Europe/London;GMT+1;16.0;iso8601;°F;mm;%;%;2026-07-05T12:00;72.8;0.0;56;0
London;51.5;-0.25;14.22572135925293;3600;Europe/London;GMT+1;16.0;iso8601;°F;mm;%;%;2026-07-06T12:00;83.6;0.0;31;0
London;51.5;-0.25;14.22572135925293;3600;Europe/London;GMT+1;16.0;iso8601;°F;mm;%;%;2026-07-07T12:00;81.4;0.0;35;0
